Date,Open_APOLLOHOSP,High_APOLLOHOSP,Low_APOLLOHOSP,Close_APOLLOHOSP,Adj_Close_APOLLOHOSP,Volume_APOLLOHOSP,Open_CIPLA,High_CIPLA,Low_CIPLA,Close_CIPLA,Adj_Close_CIPLA,Volume_CIPLA,Open_FORTIS,High_FORTIS,Low_FORTIS,Close_FORTIS,Adj_Close_FORTIS,Volume_FORTIS,Open_GLENMARK,High_GLENMARK,Low_GLENMARK,Close_GLENMARK,Adj_Close_GLENMARK,Volume_GLENMARK,Open_SUNPHARMA,High_SUNPHARMA,Low_SUNPHARMA,Close_SUNPHARMA,Adj_Close_SUNPHARMA,Volume_SUNPHARMA
2011-03-04,464.5,466.8500061035156,460.0,462.8500061035156,435.0340270996094,14078,310.45001220703125,310.79998779296875,303.20001220703125,304.1499938964844,280.68994140625,1862924,152.85000610351562,152.85000610351562,148.14999389648438,150.5500030517578,149.78439331054688,447906,304.70001220703125,306.79998779296875,293.04998779296875,301.0,286.3241577148437,784843,217.0,222.625,215.0500030517578,216.1750030517578,197.18734741210935,2587888
2011-03-07,464.0,472.0,463.0,464.2999877929688,436.3968811035156,59793,304.0,306.75,302.0,305.29998779296875,281.751220703125,1168347,140.0500030517578,152.39999389648438,140.0500030517578,151.60000610351562,150.8290557861328,588567,297.79998779296875,297.79998779296875,288.70001220703125,293.8500061035156,279.522705078125,434915,214.9499969482422,214.9499969482422,206.25,208.3000030517578,190.0040283203125,1709808
2011-03-08,466.0,474.0,461.25,464.75,436.8197937011719,73036,309.3999938964844,309.3999938964844,306.0,307.3999938964844,283.6892395019531,1343011,152.39999389648438,153.89999389648438,152.0,152.5500030517578,151.77423095703125,488921,294.0,296.75,287.1000061035156,289.8999938964844,275.7652893066406,399038,210.0,213.3000030517578,209.75,212.0,193.3790740966797,1539154
2011-03-09,465.6000061035156,469.0,462.0,464.0499877929688,436.1619567871094,27457,308.0,309.3999938964844,300.1000061035156,301.5,278.2444152832031,1853817,153.64999389648438,153.64999389648438,151.0500030517578,152.4499969482422,151.6747283935547,220927,291.0,291.8999938964844,275.54998779296875,279.3500061035156,265.7297058105469,1062601,211.7749938964844,214.5,205.6999969482422,207.7749938964844,189.525146484375,2240984
2011-03-10,463.0,465.0,460.1000061035156,463.1000061035156,435.26904296875,10005,303.0,303.0,298.20001220703125,299.8999938964844,276.7677307128906,910790,152.0,153.35000610351562,150.4499969482422,151.64999389648438,150.87879943847656,152840,280.0,280.1000061035156,275.25,276.25,262.7808532714844,299900,208.5,210.4750061035156,205.0749969482422,208.6499938964844,190.32325744628903,2033652
2011-03-11,461.8500061035156,472.25,459.7999877929688,465.3500061035156,437.3837585449219,48170,298.75,300.6499938964844,289.0,295.25,272.4764099121094,1732461,151.0,153.8000030517578,150.14999389648438,153.0500030517578,152.2716827392578,367348,276.04998779296875,276.8999938964844,270.6000061035156,271.6499938964844,258.4051208496094,500604,208.3999938964844,212.0,207.5,210.2749938964844,191.80555725097656,1261280
2011-03-14,466.0,469.5,460.5,463.5,435.64501953125,108853,295.0,301.54998779296875,291.29998779296875,300.1000061035156,276.9523620605469,860558,154.0,155.39999389648438,152.5,154.4499969482422,153.66456604003906,601605,274.79998779296875,274.79998779296875,264.0,269.54998779296875,256.407470703125,303819,208.5,214.0,208.0500030517578,212.7749938964844,194.08596801757807,1236950
2011-03-15,460.0,475.0,455.5,472.2000122070313,443.8220825195313,109944,296.54998779296875,301.0,292.1499938964844,297.6499938964844,274.6913452148437,1730529,150.9499969482422,153.8000030517578,150.0500030517578,151.35000610351562,150.58033752441406,603617,268.0,271.70001220703125,251.1999969482422,268.20001220703125,255.1233367919922,253753,208.2749938964844,217.4250030517578,206.2749938964844,213.8249969482422,195.04376220703125,2122438
2011-03-16,475.0,497.7000122070313,470.5,484.7999877929688,455.6649169921875,188033,298.5,303.45001220703125,295.29998779296875,296.0,273.1685485839844,965062,151.4499969482422,152.9499969482422,150.39999389648438,150.9499969482422,150.182373046875,237312,270.0,278.8999938964844,270.0,277.1000061035156,263.5894470214844,377355,213.0249938964844,220.9499969482422,213.0249938964844,220.0500030517578,200.7220001220703,1174126
2011-03-17,482.8999938964844,489.5,480.1000061035156,483.1499938964844,454.1141052246094,52455,295.0,300.0,294.0,298.1499938964844,275.1527709960937,703456,155.0,155.0,148.6999969482422,149.4499969482422,148.6899871826172,225051,278.0,278.0,267.6000061035156,268.04998779296875,254.98062133789065,604889,217.0500030517578,221.9499969482422,216.0,217.6499938964844,198.5327911376953,1486540
2011-03-18,486.0499877929688,504.0,478.0,490.8500061035156,461.351318359375,194912,301.5,301.8500061035156,289.75,293.04998779296875,270.4461669921875,1955596,151.89999389648438,151.89999389648438,149.14999389648438,149.9499969482422,149.1874542236328,261815,269.3999938964844,273.6499938964844,269.3999938964844,272.6499938964844,259.3563232421875,209441,219.4499969482422,219.75,215.25,217.3500061035156,198.25914001464844,1236842
2011-03-21,491.0499877929688,498.5499877929688,482.0,484.1499938964844,455.0539855957031,20823,294.1000061035156,295.5,286.04998779296875,287.75,265.554931640625,928949,150.0500030517578,150.60000610351562,147.5500030517578,148.35000610351562,147.5955810546875,164913,273.6000061035156,274.95001220703125,271.0,271.20001220703125,257.97705078125,110563,217.625,223.7749938964844,217.4250030517578,222.25,202.7287139892578,1564078
2011-03-22,488.0,506.0,482.6000061035156,487.75,458.4375915527344,205672,288.29998779296875,293.79998779296875,288.20001220703125,291.6000061035156,269.1080017089844,2032750,149.0,152.75,148.64999389648438,151.60000610351562,150.8290557861328,491612,271.3500061035156,276.5,271.1000061035156,272.3999938964844,259.1185302734375,188425,221.75,228.4499969482422,219.6000061035156,225.3000030517578,205.51084899902344,1726956
2011-03-23,489.0499877929688,494.8500061035156,476.25,478.0,449.27349853515625,38750,293.0,306.0,292.79998779296875,303.95001220703125,280.50537109375,1365504,152.89999389648438,152.89999389648438,150.5,150.9499969482422,150.182373046875,201730,272.0,281.95001220703125,272.0,280.20001220703125,266.5382385253906,276195,226.5,228.75,225.0,228.125,208.08770751953125,1229508
2011-03-24,505.0,505.0,479.3999938964844,482.75,453.7380981445313,18320,304.8500061035156,306.5,302.3999938964844,305.95001220703125,282.3511047363281,716604,151.14999389648438,153.8000030517578,149.6999969482422,150.39999389648438,149.63514709472656,1456488,281.0,284.95001220703125,275.5,279.75,266.1101989746094,382356,227.75,230.5,226.5249938964844,227.5500030517578,207.56326293945312,914994
2011-03-25,487.5499877929688,492.0,478.0,480.2999877929688,451.4352722167969,51130,306.5,309.95001220703125,304.6000061035156,307.6000061035156,283.8738708496094,1190776,151.60000610351562,152.0,149.0500030517578,149.6999969482422,148.938720703125,422114,283.0,285.70001220703125,275.5,279.95001220703125,266.3003845214844,585673,234.8500061035156,234.8500061035156,227.125,229.0,208.8858642578125,1962978
2011-03-28,481.1499938964844,486.8500061035156,473.0499877929688,474.7999877929688,446.2658996582031,20857,308.5,312.75,302.1499938964844,308.1000061035156,284.3352966308594,2006325,150.0,151.1999969482422,148.8000030517578,149.5,148.73973083496094,532895,280.1000061035156,283.3999938964844,273.04998779296875,275.1499938964844,261.7345275878906,224022,227.5749969482422,230.0500030517578,219.1499938964844,221.375,201.93060302734372,3893230
2011-03-29,466.0,482.5,466.0,475.0,446.453857421875,34900,308.1000061035156,316.0,306.5,314.0,289.7801818847656,1016484,149.0500030517578,150.4499969482422,148.85000610351562,149.39999389648438,148.64022827148438,284986,275.0,278.70001220703125,273.54998779296875,275.8999938964844,262.4478759765625,165465,219.0749969482422,223.2749938964844,219.0749969482422,221.3500061035156,201.90777587890625,2106386
2011-03-30,479.2999877929688,479.9500122070313,475.5,476.9500122070313,448.2866821289063,11208,313.6000061035156,332.75,313.25,327.8500061035156,302.5619201660156,1611381,150.0,152.0,148.64999389648438,151.10000610351562,150.33160400390625,314137,276.5,281.8999938964844,275.0,280.8999938964844,267.2040710449219,658493,224.0,224.75,220.5749969482422,222.4250030517578,202.8883819580078,1712244
2011-03-31,482.7999877929688,482.7999877929688,469.0499877929688,472.6000061035156,444.1980895996094,130921,329.0,329.25,318.3999938964844,321.6499938964844,296.8401184082031,2717130,152.0,153.0,149.1999969482422,150.89999389648438,150.1326141357422,389213,281.79998779296875,289.79998779296875,281.0,283.70001220703125,269.8676147460937,845493,223.0,223.5,218.125,221.25,201.8165740966797,5392782
2011-04-01,473.25,483.0,470.25,477.25,448.5686645507813,63047,322.8999938964844,326.45001220703125,317.20001220703125,319.8500061035156,295.178955078125,1310131,152.0,157.5500030517578,150.3000030517578,156.85000610351562,156.0523681640625,1012527,284.6000061035156,296.0,284.5,294.04998779296875,279.7129821777344,313777,221.1499938964844,223.4750061035156,220.6000061035156,222.6499938964844,203.09361267089844,1948106
2011-04-04,478.7999877929688,483.0,478.2999877929688,480.3500061035156,451.4823303222656,19785,323.70001220703125,323.70001220703125,315.25,316.1499938964844,291.7643737792969,1267899,158.0,163.3000030517578,157.64999389648438,162.0,161.17617797851562,1062814,294.1000061035156,302.8500061035156,291.1000061035156,300.95001220703125,286.2765808105469,233572,223.0,226.9499969482422,222.5249938964844,225.0,205.2372131347656,2290908
2011-04-05,482.7999877929688,492.0,477.25,485.8999938964844,456.69873046875,44677,318.5,322.25,317.25,321.20001220703125,296.4248352050781,826522,163.0,165.10000610351562,161.5,162.3000030517578,161.47463989257812,685428,303.95001220703125,303.95001220703125,294.04998779296875,297.8500061035156,283.3277282714844,161651,226.0,227.9499969482422,222.2250061035156,224.6750030517578,204.9407501220703,1084382
2011-04-06,487.7999877929688,491.8999938964844,479.1499938964844,481.6499938964844,452.7041931152344,25034,322.0,326.0,318.20001220703125,319.95001220703125,295.271240234375,1374425,162.6999969482422,163.35000610351562,159.39999389648438,160.39999389648438,159.58428955078125,353463,299.0,304.0,296.1499938964844,302.04998779296875,287.32293701171875,444916,224.25,224.5749969482422,220.25,221.9499969482422,202.45509338378903,1040220
2011-04-07,482.7999877929688,501.0,481.3999938964844,490.6499938964844,461.1634216308594,152274,320.5,322.45001220703125,319.3999938964844,320.45001220703125,295.732666015625,641702,160.35000610351562,163.35000610351562,160.0500030517578,160.89999389648438,160.08175659179688,371938,303.0,308.70001220703125,301.1499938964844,303.5,288.70220947265625,561753,222.3000030517578,222.3000030517578,219.1000061035156,220.625,201.24647521972656,1006682
2011-04-08,492.7999877929688,501.0,487.0,489.75,460.31744384765625,75054,323.25,323.25,317.04998779296875,318.04998779296875,293.5177917480469,959923,161.85000610351562,162.35000610351562,157.60000610351562,158.64999389648438,157.84320068359375,304085,305.1000061035156,307.8999938964844,295.6000061035156,298.75,284.1838073730469,308621,220.0,223.3500061035156,220.0,220.8249969482422,201.4288787841797,1018404
2011-04-11,488.7999877929688,498.5499877929688,487.7000122070313,495.8500061035156,466.0508728027344,19516,318.0,321.8999938964844,317.5,319.45001220703125,294.809814453125,973892,158.64999389648438,161.25,157.3000030517578,158.35000610351562,157.54473876953125,376803,298.0,298.8999938964844,290.8999938964844,293.8500061035156,279.522705078125,293290,226.25,227.4499969482422,222.5500030517578,225.1999969482422,205.41964721679688,3026028
2011-04-13,498.8500061035156,502.0,493.2000122070313,498.5499877929688,468.5885925292969,184277,319.25,325.0,317.0,324.25,299.23956298828125,1129432,157.85000610351562,162.8000030517578,157.35000610351562,161.8000030517578,160.97720336914062,423194,292.95001220703125,301.0,291.1499938964844,296.79998779296875,282.32891845703125,194960,226.4499969482422,226.4499969482422,221.625,223.5249938964844,203.8917388916016,2145686
2011-04-15,497.2999877929688,502.7000122070313,492.25,499.0499877929688,469.0585021972656,37850,325.0,325.0,320.0,321.6499938964844,296.8401184082031,687572,162.0,164.60000610351562,160.85000610351562,162.14999389648438,161.32540893554688,614372,297.0,299.6000061035156,294.1499938964844,298.45001220703125,283.8984069824219,187441,222.25,224.875,219.25,219.875,200.5623779296875,817848
2011-04-18,501.0499877929688,514.7999877929688,482.2000122070313,486.7000122070313,457.45068359375,158019,321.8999938964844,321.8999938964844,313.6000061035156,316.6000061035156,292.1795959472656,735023,163.39999389648438,163.6999969482422,157.1999969482422,158.64999389648438,157.84320068359375,626626,298.0,304.8999938964844,298.0,300.1000061035156,285.4679870605469,231252,220.0,223.25,215.0749969482422,217.3249969482422,198.23634338378903,1438698
2011-04-19,490.0,490.0,476.1000061035156,480.2999877929688,451.4352722167969,39958,315.1000061035156,320.95001220703125,313.6000061035156,317.79998779296875,293.287109375,465402,158.75,159.5,157.10000610351562,158.85000610351562,158.0421905517578,182949,299.70001220703125,305.0,289.0,292.3999938964844,278.1434020996094,550012,216.2749938964844,221.5,213.6999969482422,220.8249969482422,201.4288787841797,535086
2011-04-20,481.6499938964844,486.5,475.5499877929688,477.1499938964844,448.474609375,37879,319.20001220703125,323.79998779296875,316.20001220703125,322.04998779296875,297.2092590332031,708840,160.0,161.6999969482422,159.14999389648438,160.10000610351562,159.28582763671875,248987,296.75,296.75,291.5,293.04998779296875,278.76171875,108586,222.5749969482422,223.5,219.5,222.9499969482422,203.3672637939453,1029022
2011-04-21,478.7999877929688,488.0,478.7999877929688,480.5,451.6233215332031,44678,322.25,323.3999938964844,318.20001220703125,321.5,296.70172119140625,702285,160.8000030517578,160.9499969482422,158.39999389648438,159.14999389648438,158.3406524658203,181638,297.0,301.95001220703125,294.6000061035156,300.1499938964844,285.5155029296875,232401,222.625,224.5,221.75,223.1499938964844,203.5497131347656,1045656
2011-04-25,482.6000061035156,483.9500122070313,469.1000061035156,471.1499938964844,442.8352355957031,45117,320.0,323.95001220703125,318.75,319.75,295.086669921875,494776,160.14999389648438,160.14999389648438,157.39999389648438,158.6999969482422,157.8929443359375,206675,296.5,303.0,296.5,300.0,285.3728942871094,144625,223.9750061035156,225.0,221.5,223.0,203.4128570556641,788672
2011-04-26,472.6499938964844,481.0,471.1499938964844,475.6499938964844,447.0648193359375,42165,319.95001220703125,321.70001220703125,312.5,317.70001220703125,293.1947326660156,670265,158.60000610351562,158.60000610351562,156.8000030517578,157.64999389648438,156.84828186035156,130921,302.0,303.0,299.0,300.6000061035156,285.9436340332031,223633,223.5,224.3500061035156,218.9750061035156,223.5500030517578,203.9145355224609,930144
2011-04-27,476.1499938964844,481.0,472.7999877929688,475.8999938964844,447.2997131347656,55777,318.5,320.20001220703125,315.54998779296875,319.3500061035156,294.7174987792969,582802,158.35000610351562,158.5,155.5500030517578,157.1999969482422,156.40057373046875,147270,302.8999938964844,307.0,300.70001220703125,305.0,290.1291198730469,224208,223.9750061035156,224.125,220.0,221.2749938964844,201.8394012451172,658350
2011-04-28,475.2999877929688,479.7000122070313,468.2000122070313,471.1499938964844,442.8352355957031,28010,316.0,319.8999938964844,304.6499938964844,308.8999938964844,285.0735778808594,1930464,157.9499969482422,158.6999969482422,154.9499969482422,155.4499969482422,154.6594696044922,319518,304.95001220703125,305.1000061035156,297.04998779296875,299.3500061035156,284.7545166015625,240390,221.3000030517578,226.0749969482422,220.375,225.1750030517578,205.39683532714844,1716878
2011-04-29,472.25,477.5,468.25,474.7000122070313,446.171875,22994,311.0,312.6000061035156,305.54998779296875,309.5,285.6272888183594,1790789,156.75,158.39999389648438,154.25,155.10000610351562,154.31126403808594,224265,300.0,303.8999938964844,297.3999938964844,299.29998779296875,284.7069702148437,197569,224.7749938964844,234.75,224.7749938964844,232.875,212.4205322265625,2818460
2011-05-02,475.25,476.7000122070313,467.0,468.3999938964844,440.2505187988281,26857,312.5,315.8500061035156,310.04998779296875,314.8999938964844,290.6107788085937,485952,155.1999969482422,156.14999389648438,154.14999389648438,154.89999389648438,154.11227416992188,141618,301.0,302.79998779296875,295.1499938964844,298.29998779296875,283.7557373046875,178183,233.6999969482422,238.9499969482422,231.6499938964844,232.6499938964844,212.21527099609372,2318170
2011-05-03,468.25,470.8999938964844,456.7999877929688,457.8500061035156,430.3345947265625,35425,312.20001220703125,315.0,309.0,310.29998779296875,286.36553955078125,671267,154.89999389648438,155.39999389648438,150.5,151.64999389648438,150.87879943847656,299168,302.1000061035156,304.3500061035156,284.04998779296875,290.20001220703125,276.0506896972656,562808,231.25,234.4750061035156,222.0500030517578,224.125,204.43902587890625,1560586
2011-05-04,456.1499938964844,462.0,454.5499877929688,460.0499877929688,432.40228271484375,54763,309.70001220703125,313.70001220703125,305.5,309.20001220703125,285.3504943847656,826435,151.4499969482422,151.89999389648438,148.10000610351562,150.64999389648438,149.88388061523438,239263,291.70001220703125,295.6000061035156,287.6000061035156,291.29998779296875,277.0970458984375,558641,224.5,225.1999969482422,217.5,221.6999969482422,202.22708129882807,1977064
2011-05-05,462.75,493.8500061035156,461.5499877929688,486.3500061035156,457.1217651367188,103517,309.0,309.0,300.0,303.6499938964844,280.22857666015625,901442,151.1999969482422,154.0,150.25,152.3000030517578,151.5255126953125,522011,289.8999938964844,295.04998779296875,273.3999938964844,276.5,263.0186462402344,701381,219.7749938964844,222.125,216.25,219.0,199.76422119140625,1309708
2011-05-06,487.25,487.25,467.0,470.5,442.2242736816406,147558,299.0,311.75,295.5,305.54998779296875,281.9819030761719,1998125,153.89999389648438,154.0,150.10000610351562,152.14999389648438,151.3762664794922,290331,280.0,290.0,279.1000061035156,285.8500061035156,271.9128112792969,394033,220.0,221.0,217.1000061035156,220.5249938964844,201.1552581787109,3705660
2011-05-09,473.7999877929688,475.0,467.0,468.1000061035156,439.9685363769531,23972,305.29998779296875,307.8999938964844,302.3999938964844,303.0,279.6286315917969,1621129,150.0,153.5,150.0,152.1999969482422,151.42601013183594,235501,285.1499938964844,289.79998779296875,282.0,283.79998779296875,269.96270751953125,179848,220.6999969482422,221.875,217.5,220.1000061035156,200.7676239013672,1097432
2011-05-10,470.0,486.7000122070313,469.0,480.1000061035156,451.2474060058594,41265,304.5,306.6000061035156,302.25,304.75,281.2436828613281,422029,152.14999389648438,153.35000610351562,151.25,152.5500030517578,151.77423095703125,297979,286.75,295.79998779296875,281.8999938964844,284.70001220703125,270.8188171386719,574816,220.4499969482422,220.4499969482422,212.8249969482422,215.3500061035156,196.434814453125,1114758
2011-05-11,482.7000122070313,485.5,472.0,477.8999938964844,449.1795654296875,23950,304.95001220703125,307.1000061035156,303.6000061035156,304.5,281.012939453125,492997,152.5,157.89999389648438,151.3000030517578,157.4499969482422,156.64930725097656,538565,284.0,284.0,262.0,270.1499938964844,256.9782409667969,2704130,212.5,217.0,211.875,215.1000061035156,196.2068023681641,4028606
2011-05-12,480.0,485.0,475.0,475.6000061035156,447.0177917480469,6209,304.0,305.3500061035156,302.0,303.8500061035156,280.4130859375,456815,157.9499969482422,158.89999389648438,155.3000030517578,156.4499969482422,155.65438842773438,486001,274.29998779296875,276.29998779296875,269.95001220703125,274.3999938964844,261.0210266113281,752828,211.0,217.1750030517578,211.0,215.4250030517578,196.5032196044922,1278038
2011-05-13,472.2000122070313,488.5,472.2000122070313,482.0499877929688,453.0801696777344,23683,303.79998779296875,312.5,300.1000061035156,308.20001220703125,284.4275817871094,2078679,149.39999389648438,159.89999389648438,149.39999389648438,158.4499969482422,157.64422607421875,419239,270.1000061035156,276.45001220703125,270.1000061035156,274.1000061035156,260.7357177734375,672282,213.625,218.9750061035156,212.1000061035156,213.6499938964844,194.8841094970703,2798170
2011-05-16,482.8999938964844,485.9500122070313,472.0,476.25,447.6287841796875,8387,309.29998779296875,309.70001220703125,302.20001220703125,304.29998779296875,280.82843017578125,1284416,158.0500030517578,159.89999389648438,156.0,157.10000610351562,156.3011016845703,450267,299.75,327.79998779296875,291.45001220703125,306.1000061035156,291.17547607421875,8804888,214.25,221.625,214.2250061035156,220.2250061035156,200.88162231445312,2489462
2011-05-17,474.0499877929688,494.0,472.3500061035156,488.8999938964844,459.5185241699219,56720,306.79998779296875,308.79998779296875,303.6499938964844,306.0,282.397216796875,487160,157.64999389648438,160.6999969482422,157.3000030517578,158.6999969482422,157.8929443359375,400221,305.5,313.0,301.1000061035156,304.20001220703125,289.3680725097656,2092259,218.8000030517578,224.8999938964844,218.8000030517578,220.8000030517578,201.40611267089844,2759290
2011-05-18,489.8999938964844,489.9500122070313,481.0,482.3500061035156,453.3621826171875,19935,308.8999938964844,308.8999938964844,303.54998779296875,305.25,281.7051086425781,795153,159.6999969482422,160.64999389648438,158.14999389648438,159.89999389648438,159.0868377685547,414102,306.8999938964844,307.29998779296875,297.1499938964844,298.6000061035156,284.0411376953125,708915,220.1499938964844,222.3500061035156,214.0,216.25,197.25570678710935,2487872
2011-05-19,483.0499877929688,486.1000061035156,473.1000061035156,478.9500122070313,450.16650390625,15454,304.75,307.70001220703125,304.3999938964844,306.79998779296875,283.1355285644531,339286,160.1999969482422,160.25,156.9499969482422,158.3000030517578,157.4949951171875,218286,297.0,302.1000061035156,286.29998779296875,289.5,275.38482666015625,1095715,218.4250030517578,218.4250030517578,212.2250061035156,213.625,194.86134338378903,867418
2011-05-20,480.7999877929688,491.0,479.7000122070313,484.7000122070313,455.5708618164063,23084,307.04998779296875,316.70001220703125,305.5,315.5,291.1644592285156,700623,158.14999389648438,160.0,157.75,158.9499969482422,158.1416778564453,239710,289.0,294.70001220703125,288.95001220703125,291.3999938964844,277.192138671875,387584,215.0500030517578,220.4499969482422,213.625,219.625,200.33432006835935,887666
2011-05-23,484.75,487.0,479.0,479.8500061035156,451.0123596191406,31170,315.8999938964844,316.0,305.1000061035156,310.1000061035156,286.18096923828125,1264900,158.1999969482422,160.3000030517578,157.0,157.85000610351562,157.04727172851562,220609,291.8999938964844,291.8999938964844,283.1499938964844,285.20001220703125,271.29449462890625,512575,217.625,218.8500061035156,211.3249969482422,212.4250030517578,193.76670837402344,1059866
2011-05-24,485.0,496.3999938964844,476.0499877929688,484.9500122070313,455.8059387207031,261685,312.79998779296875,314.75,309.1499938964844,313.95001220703125,289.73406982421875,851889,157.5500030517578,159.8000030517578,157.5500030517578,158.85000610351562,158.0421905517578,178646,287.5,292.0,285.20001220703125,289.79998779296875,275.670166015625,415702,212.1499938964844,216.7250061035156,212.0,215.3999938964844,196.4804534912109,689100
2011-05-25,489.7000122070313,491.5,476.6499938964844,478.8999938964844,450.1194763183594,28100,313.0,315.70001220703125,311.1000061035156,311.95001220703125,287.8883361816406,473800,159.0,159.1999969482422,157.0,157.6999969482422,156.8980255126953,145933,285.54998779296875,293.5,285.29998779296875,287.8999938964844,273.86279296875,550785,215.9750061035156,221.2250061035156,215.5,219.0749969482422,199.83262634277344,1405232
2011-05-26,481.8999938964844,484.6000061035156,473.0499877929688,475.3999938964844,446.8297729492188,19018,312.70001220703125,323.95001220703125,308.0,320.3500061035156,295.6404113769531,3108874,158.1999969482422,159.39999389648438,156.6999969482422,157.35000610351562,156.54981994628906,443108,288.6000061035156,291.5,287.6000061035156,289.6499938964844,275.5274963378906,365277,218.75,223.125,217.625,220.3500061035156,200.9956512451172,3452042
2011-05-27,478.4500122070313,487.9500122070313,478.4500122070313,484.1000061035156,455.0069885253906,26522,318.6499938964844,324.0,317.29998779296875,318.8500061035156,294.256103515625,927631,158.1999969482422,162.8000030517578,158.1999969482422,160.89999389648438,160.08175659179688,559166,289.75,295.5,285.25,292.0,277.7629089355469,374697,220.0,224.8000030517578,219.0,222.4750061035156,202.9339904785156,3573514
2011-05-30,474.2999877929688,486.5,447.7999877929688,482.1499938964844,453.1741333007813,27232,319.0,331.0,319.0,329.5,304.0845947265625,1490087,176.10000610351562,176.10000610351562,158.4499969482422,162.3000030517578,161.47463989257812,344615,292.0,298.25,289.75,295.25,280.8544616699219,654734,224.4499969482422,233.5249938964844,224.0,232.1999969482422,211.80479431152344,5225874
2011-05-31,481.0499877929688,517.0,481.0,494.9500122070313,465.2049560546875,343028,334.8999938964844,334.8999938964844,324.3999938964844,326.04998779296875,300.9007263183594,2143111,162.6999969482422,163.6999969482422,161.0,162.25,161.42489624023438,272786,296.70001220703125,310.95001220703125,296.3500061035156,307.29998779296875,292.31695556640625,875557,232.5,240.5,232.5,238.7250061035156,217.7567138671875,2398534
2011-06-01,497.7999877929688,511.5,489.4500122070313,495.4500122070313,465.6748352050781,79275,326.04998779296875,328.5,324.25,327.25,302.0082092285156,644602,162.5,163.89999389648438,160.8000030517578,161.5500030517578,160.72845458984375,191997,307.3999938964844,308.70001220703125,299.0,303.3500061035156,288.5595397949219,218839,236.8500061035156,240.5,233.375,234.9750061035156,214.33604431152344,1063870
2011-06-02,489.0,497.0,480.0,494.5,464.7818908691406,62586,324.0,333.5,324.0,325.20001220703125,300.1163024902344,1433409,160.5500030517578,168.0,159.3000030517578,167.0500030517578,166.2004852294922,1192710,299.0,310.95001220703125,297.0,308.8999938964844,293.8388671875,540107,233.8999938964844,240.4499969482422,232.5749969482422,239.25,218.23556518554688,1540168
2011-06-03,496.0,496.0,481.1000061035156,483.3500061035156,454.3020324707031,25481,328.0,328.79998779296875,323.3500061035156,324.6000061035156,299.5625305175781,492898,167.5,169.6999969482422,164.10000610351562,164.6999969482422,163.86244201660156,583103,309.6499938964844,317.25,305.0,308.75,293.6961975097656,508457,237.5500030517578,242.5500030517578,232.3500061035156,233.8249969482422,213.2870635986328,982188
2011-06-06,485.8999938964844,490.0,482.0,488.75,459.3775024414063,28390,325.95001220703125,332.5,324.0,331.70001220703125,306.11492919921875,1655179,165.0,165.8000030517578,161.1999969482422,164.0500030517578,163.2157440185547,286978,305.1499938964844,310.0,304.0,307.79998779296875,292.79248046875,124800,234.8500061035156,239.9499969482422,234.25,239.0,218.00750732421875,1219572
2011-06-07,489.25,489.25,483.1000061035156,484.5499877929688,455.4298706054688,15975,331.5,339.0,331.0,337.6000061035156,311.55987548828125,2421958,163.6999969482422,166.39999389648438,162.5,164.64999389648438,163.81268310546875,243459,309.1499938964844,314.5,305.3999938964844,313.1499938964844,297.8817443847656,294731,236.8000030517578,246.0,236.8000030517578,245.0500030517578,223.526123046875,2259682
2011-06-08,483.1000061035156,495.0,481.25,485.0,455.8528747558594,70602,335.8999938964844,337.6000061035156,329.70001220703125,334.95001220703125,309.1142578125,567554,164.1999969482422,164.89999389648438,162.5500030517578,163.9499969482422,163.11624145507812,172649,315.0,315.0,308.20001220703125,311.1499938964844,295.97918701171875,161902,245.5,246.25,238.6000061035156,239.3000030517578,218.2811584472656,1696686
2011-06-09,484.2999877929688,489.7000122070313,481.25,483.1000061035156,454.0670776367188,18988,335.0,337.95001220703125,332.20001220703125,335.6000061035156,309.7140808105469,390171,164.0500030517578,165.4499969482422,163.25,164.89999389648438,164.06141662597656,256549,312.6499938964844,312.79998779296875,307.8999938964844,309.20001220703125,294.12432861328125,89877,239.5,239.8999938964844,235.125,237.5,216.63926696777344,780026
2011-06-10,478.7999877929688,487.8999938964844,472.0,483.5,454.4430236816406,53773,336.0,337.45001220703125,330.1000061035156,332.45001220703125,306.8070983886719,662065,165.0,165.6999969482422,162.8000030517578,163.9499969482422,163.11624145507812,149034,312.79998779296875,316.6000061035156,309.0,311.8500061035156,296.6451721191406,549520,238.125,241.25,234.0500030517578,236.0,215.27102661132807,1139574
2011-06-13,483.0,489.5,481.0,485.0499877929688,455.8998718261719,11515,332.0,341.79998779296875,330.6000061035156,339.8999938964844,313.68243408203125,1859632,165.0,165.0,161.3000030517578,162.8000030517578,161.9720916748047,99471,332.04998779296875,332.04998779296875,308.6499938964844,310.75,295.59869384765625,242161,233.75,241.0,233.1499938964844,240.1499938964844,219.05650329589844,583072
2011-06-14,486.7999877929688,489.0,480.5,487.6000061035156,458.2965698242188,30662,340.0,340.95001220703125,334.29998779296875,335.3999938964844,309.529541015625,1341901,163.0500030517578,164.0,162.14999389648438,163.14999389648438,162.3203125,92886,314.0,316.95001220703125,310.1499938964844,313.54998779296875,298.2622375488281,387608,239.0249938964844,244.9499969482422,239.0249938964844,243.8999938964844,222.4771270751953,1307524
